"focal_rte","migclass","excl_dir","dir_core","dir_diff","n_spp","mig_plot"
27010,"short distance",0.537670912291703,0.5668266,0.0291556877082969,78,"Short Distance (78)"
27010,"long distance",0.586576611348823,0.5668266,-0.0197500113488228,123,"Long Distance (123)"
27014,"resident",0.576691528403184,0.5754342,-0.0012573284031836,72,"Resident (72)"
27014,"short distance",0.544465429617657,0.5754342,0.0309687703823427,78,"Short Distance (78)"
27014,"long distance",0.604090847445217,0.5754342,-0.028656647445217,123,"Long Distance (123)"
27021,"resident",0.580096660139075,0.5690617,-0.0110349601390747,72,"Resident (72)"
27021,"short distance",0.538415720820881,0.5690617,0.0306459791791188,78,"Short Distance (78)"
27021,"long distance",0.586273947080122,0.5690617,-0.0172122470801219,123,"Long Distance (123)"
27027,"resident",0.487630553809588,0.4842505,-0.00338005380958772,72,"Resident (72)"
27027,"short distance",0.49234518319785,0.4842505,-0.00809468319785023,78,"Short Distance (78)"
27027,"long distance",0.470780261894045,0.4842505,0.0134702381059554,123,"Long Distance (123)"
27033,"resident",0.580118746352053,0.5753597,-0.00475904635205271,72,"Resident (72)"
27033,"short distance",0.541762683761411,0.5753597,0.0335970162385889,78,"Short Distance (78)"
27033,"long distance",0.602835083770538,0.5753597,-0.0274753837705378,123,"Long Distance (123)"
27036,"resident",0.52402906542003,0.560463,0.0364339345799704,72,"Resident (72)"
27036,"short distance",0.56321055626652,0.560463,-0.00274755626652001,78,"Short Distance (78)"
27036,"long distance",0.596378667590037,0.560463,-0.0359156675900372,123,"Long Distance (123)"
27041,"resident",0.48665621467619,0.4848637,-0.00179251467619029,72,"Resident (72)"
27041,"short distance",0.489843877186233,0.4848637,-0.00498017718623273,78,"Short Distance (78)"
27041,"long distance",0.477334463369017,0.4848637,0.00752923663098304,123,"Long Distance (123)"
27044,"resident",0.52402906542003,0.560463,0.0364339345799704,72,"Resident (72)"
27044,"short distance",0.56321055626652,0.560463,-0.00274755626652001,78,"Short Distance (78)"
27044,"long distance",0.596378667590037,0.560463,-0.0359156675900372,123,"Long Distance (123)"
27046,"resident",0.52402906542003,0.560463,0.0364339345799704,72,"Resident (72)"
27046,"short distance",0.56321055626652,0.560463,-0.00274755626652001,78,"Short Distance (78)"
27046,"long distance",0.596378667590037,0.560463,-0.0359156675900372,123,"Long Distance (123)"
27048,"resident",0.582111859260645,0.5799624,-0.00214945926064503,72,"Resident (72)"
27048,"short distance",0.555431873930126,0.5799624,0.0245305260698737,78,"Short Distance (78)"
27048,"long distance",0.600416741807426,0.5799624,-0.0204543418074262,123,"Long Distance (123)"
27050,"resident",0.56932689296288,0.5692675,-5.93929628797119e-05,72,"Resident (72)"
27050,"short distance",0.54197409307063,0.5692675,0.0272934069293702,78,"Short Distance (78)"
27050,"long distance",0.595297417034006,0.5692675,-0.0260299170340059,123,"Long Distance (123)"
27051,"resident",0.559309562616808,0.5574919,-0.00181766261680838,72,"Resident (72)"
27051,"short distance",0.545377106942542,0.5574919,0.0121147930574582,78,"Short Distance (78)"
27051,"long distance",0.566917677659055,0.5574919,-0.00942577765905472,123,"Long Distance (123)"
27057,"resident",0.587249125175476,0.5779092,-0.00933992517547633,72,"Resident (72)"
27057,"short distance",0.542899701962762,0.5779092,0.0350094980372383,78,"Short Distance (78)"
27057,"long distance",0.602156176131138,0.5779092,-0.0242469761311381,123,"Long Distance (123)"
33006,"resident",0.302747213860326,0.3038817,0.00113448613967404,72,"Resident (72)"
33006,"short distance",0.303214442449288,0.3038817,0.000667257550711953,78,"Short Distance (78)"
33006,"long distance",0.303069401697401,0.3038817,0.000812298302598824,123,"Long Distance (123)"
33010,"resident",0.419631410340436,0.4454099,0.0257784896595637,72,"Resident (72)"
33010,"short distance",0.458216054631978,0.4454099,-0.0128061546319782,78,"Short Distance (78)"
33010,"long distance",0.455638792139176,0.4454099,-0.0102288921391764,123,"Long Distance (123)"
33014,"resident",0.413181944194006,0.4477135,0.0345315558059937,72,"Resident (72)"
33014,"short distance",0.466572377648338,0.4477135,-0.0188588776483381,78,"Short Distance (78)"
33014,"long distance",0.459195121505931,0.4477135,-0.0114816215059306,123,"Long Distance (123)"
33020,"resident",0.415734928370353,0.4479249,0.0321899716296473,72,"Resident (72)"
33020,"short distance",0.467269528802955,0.4479249,-0.0193446288029551,78,"Short Distance (78)"
33020,"long distance",0.457407100914357,0.4479249,-0.00948220091435725,123,"Long Distance (123)"
33021,"resident",0.401627458645779,0.4494001,0.0477726413542212,72,"Resident (72)"
33021,"short distance",0.467402451897151,0.4494001,-0.0180023518971505,78,"Short Distance (78)"
33021,"long distance",0.469340975011654,0.4494001,-0.0199408750116537,123,"Long Distance (123)"
33027,"resident",0.401627458645779,0.4494001,0.0477726413542212,72,"Resident (72)"
33027,"short distance",0.467402451897151,0.4494001,-0.0180023518971505,78,"Short Distance (78)"
33027,"long distance",0.469340975011654,0.4494001,-0.0199408750116537,123,"Long Distance (123)"
33029,"resident",0.314653141872929,0.3150065,0.000353358127071268,72,"Resident (72)"
33029,"short distance",0.31638803811068,0.3150065,-0.00138153811067998,78,"Short Distance (78)"
33029,"long distance",0.311758754488762,0.3150065,0.00324774551123758,123,"Long Distance (123)"
33111,"resident",0.484671592633974,0.4808314,-0.00384019263397428,72,"Resident (72)"
33111,"short distance",0.468973442934769,0.4808314,0.0118579570652306,78,"Short Distance (78)"
33111,"long distance",0.497149197785123,0.4808314,-0.0163177977851226,123,"Long Distance (123)"
33128,"resident",0.401627458645779,0.4494001,0.0477726413542212,72,"Resident (72)"
33128,"short distance",0.467402451897151,0.4494001,-0.0180023518971505,78,"Short Distance (78)"
33128,"long distance",0.469340975011654,0.4494001,-0.0199408750116537,123,"Long Distance (123)"
33204,"resident",0.288557115783152,0.2898513,0.00129418421684752,72,"Resident (72)"
33204,"short distance",0.294281066219899,0.2898513,-0.00442976621989882,78,"Short Distance (78)"
33204,"long distance",0.284508289294535,0.2898513,0.00534301070546506,123,"Long Distance (123)"
33208,"resident",0.322590987053654,0.3213098,-0.00128118705365449,72,"Resident (72)"
33208,"short distance",0.308269100997996,0.3213098,0.0130406990020037,78,"Short Distance (78)"
33208,"long distance",0.331033878619805,0.3213098,-0.00972407861980479,123,"Long Distance (123)"
33209,"resident",0.47243329713465,0.471654,-0.000779297134649748,72,"Resident (72)"
33209,"short distance",0.474064989310701,0.471654,-0.00241098931070055,78,"Short Distance (78)"
33209,"long distance",0.481232917079955,0.471654,-0.00957891707995528,123,"Long Distance (123)"
33211,"resident",0.484671592633974,0.4808314,-0.00384019263397428,72,"Resident (72)"
33211,"short distance",0.468973442934769,0.4808314,0.0118579570652306,78,"Short Distance (78)"
33211,"long distance",0.497149197785123,0.4808314,-0.0163177977851226,123,"Long Distance (123)"
33212,"resident",0.299690806266179,0.3021156,0.00242479373382104,72,"Resident (72)"
33212,"short distance",0.296846502168653,0.3021156,0.00526909783134721,78,"Short Distance (78)"
33212,"long distance",0.305593217164382,0.3021156,-0.00347761716438205,123,"Long Distance (123)"
33214,"resident",0.419544469578082,0.4500773,0.0305328304219183,72,"Resident (72)"
33214,"short distance",0.466769483678586,0.4500773,-0.0166921836785856,78,"Short Distance (78)"
33214,"long distance",0.461501229079083,0.4500773,-0.0114239290790834,123,"Long Distance (123)"
33217,"resident",0.42590535292054,0.451005,0.0250996470794603,72,"Resident (72)"
33217,"short distance",0.459524953256427,0.451005,-0.00851995325642652,78,"Short Distance (78)"
33217,"long distance",0.462290585119346,0.451005,-0.0112855851193462,123,"Long Distance (123)"
33218,"resident",0.477548524438462,0.4736869,-0.00386162443846155,72,"Resident (72)"
33218,"short distance",0.456637495416835,0.4736869,0.0170494045831652,78,"Short Distance (78)"
33218,"long distance",0.494284861064463,0.4736869,-0.0205979610644633,123,"Long Distance (123)"
33220,"resident",0.415703388059697,0.4501914,0.0344880119403028,72,"Resident (72)"
33220,"short distance",0.470336029297626,0.4501914,-0.020144629297626,78,"Short Distance (78)"
33220,"long distance",0.460780338652773,0.4501914,-0.010588938652773,123,"Long Distance (123)"
33222,"resident",0.413364891025982,0.4529685,0.0396036089740176,72,"Resident (72)"
33222,"short distance",0.472553181071486,0.4529685,-0.0195846810714864,78,"Short Distance (78)"
33222,"long distance",0.466580119218872,0.4529685,-0.0136116192188724,123,"Long Distance (123)"
34001,"resident",0.506934863607798,0.5252466,0.0183117363922021,72,"Resident (72)"
34001,"short distance",0.529466272012883,0.5252466,-0.00421967201288331,78,"Short Distance (78)"
34001,"long distance",0.544581656217482,0.5252466,-0.0193350562174821,123,"Long Distance (123)"
34002,"resident",0.554340429431764,0.5824742,0.028133770568236,72,"Resident (72)"
34002,"short distance",0.600640059831249,0.5824742,-0.0181658598312486,78,"Short Distance (78)"
34002,"long distance",0.596608614528881,0.5824742,-0.0141344145288812,123,"Long Distance (123)"
34003,"resident",0.554340429431764,0.5824742,0.028133770568236,72,"Resident (72)"
34003,"short distance",0.600640059831249,0.5824742,-0.0181658598312486,78,"Short Distance (78)"
34003,"long distance",0.596608614528881,0.5824742,-0.0141344145288812,123,"Long Distance (123)"
34012,"resident",0.554820454615073,0.5793344,0.0245139453849267,72,"Resident (72)"
34012,"short distance",0.598045851272712,0.5793344,-0.0187114512727125,78,"Short Distance (78)"
34012,"long distance",0.590317505367659,0.5793344,-0.0109831053676592,123,"Long Distance (123)"
34014,"resident",0.546569607736172,0.5749771,0.028407492263828,72,"Resident (72)"
34014,"short distance",0.596129128393326,0.5749771,-0.0211520283933259,78,"Short Distance (78)"
34014,"long distance",0.588043449671081,0.5749771,-0.0130663496710809,123,"Long Distance (123)"
34020,"resident",0.534789608384459,0.5602453,0.0254556916155414,72,"Resident (72)"
34020,"short distance",0.58081257355193,0.5602453,-0.0205672735519306,78,"Short Distance (78)"
34020,"long distance",0.565896437403396,0.5602453,-0.00565113740339629,123,"Long Distance (123)"
34022,"resident",0.540325808024493,0.5648044,0.0244785919755066,72,"Resident (72)"
34022,"short distance",0.582937365393227,0.5648044,-0.018132965393227,78,"Short Distance (78)"
34022,"long distance",0.572695507599986,0.5648044,-0.0078911075999859,123,"Long Distance (123)"
34023,"resident",0.529440748570521,0.5667074,0.0372666514294789,72,"Resident (72)"
34023,"short distance",0.602750083267741,0.5667074,-0.0360426832677407,78,"Short Distance (78)"
34023,"long distance",0.573765675011324,0.5667074,-0.00705827501132428,123,"Long Distance (123)"
34024,"resident",0.535104958661516,0.5704666,0.0353616413384836,72,"Resident (72)"
34024,"short distance",0.607297519068478,0.5704666,-0.0368309190684784,78,"Short Distance (78)"
34024,"long distance",0.575640115918289,0.5704666,-0.00517351591828874,123,"Long Distance (123)"
34025,"resident",0.544363001288474,0.5759166,0.0315535987115256,72,"Resident (72)"
34025,"short distance",0.61541001353802,0.5759166,-0.0394934135380198,78,"Short Distance (78)"
34025,"long distance",0.577158907059923,0.5759166,-0.00124230705992268,123,"Long Distance (123)"
34026,"resident",0.526802308182629,0.5681114,0.0413090918173707,72,"Resident (72)"
34026,"short distance",0.603751170626347,0.5681114,-0.0356397706263467,78,"Short Distance (78)"
34026,"long distance",0.582135514245261,0.5681114,-0.0140241142452607,123,"Long Distance (123)"
34029,"resident",0.542145835697639,0.5699043,0.0277584643023606,72,"Resident (72)"
34029,"short distance",0.596179253265865,0.5699043,-0.0262749532658652,78,"Short Distance (78)"
34029,"long distance",0.579044500012993,0.5699043,-0.00914020001299276,123,"Long Distance (123)"
34030,"resident",0.532685726960624,0.5529161,0.0202303730393759,72,"Resident (72)"
34030,"short distance",0.584727367418621,0.5529161,-0.0318112674186209,78,"Short Distance (78)"
34030,"long distance",0.546958797751101,0.5529161,0.00595730224889945,123,"Long Distance (123)"
34031,"resident",0.519233407800197,0.5465619,0.0273284921998033,72,"Resident (72)"
34031,"short distance",0.573848627407641,0.5465619,-0.027286727407641,78,"Short Distance (78)"
34031,"long distance",0.552036633184961,0.5465619,-0.00547473318496072,123,"Long Distance (123)"
34036,"resident",0.538122585911054,0.5667746,0.0286520140889462,72,"Resident (72)"
34036,"short distance",0.597244700756014,0.5667746,-0.0304701007560135,78,"Short Distance (78)"
34036,"long distance",0.567235154566102,0.5667746,-0.000460554566102167,123,"Long Distance (123)"
34038,"resident",0.531534197248995,0.5597138,0.0281796027510052,72,"Resident (72)"
34038,"short distance",0.596110651141667,0.5597138,-0.036396851141667,78,"Short Distance (78)"
34038,"long distance",0.553396982859497,0.5597138,0.0063168171405027,123,"Long Distance (123)"
34041,"resident",0.551958862092253,0.5600225,0.008063637907747,72,"Resident (72)"
34041,"short distance",0.592755603897344,0.5600225,-0.0327331038973439,78,"Short Distance (78)"
34041,"long distance",0.536252070234126,0.5600225,0.0237704297658741,123,"Long Distance (123)"
34042,"resident",0.551958862092253,0.5600225,0.008063637907747,72,"Resident (72)"
34042,"short distance",0.592755603897344,0.5600225,-0.0327331038973439,78,"Short Distance (78)"
34042,"long distance",0.536252070234126,0.5600225,0.0237704297658741,123,"Long Distance (123)"
34043,"resident",0.548075400101809,0.5577342,0.00965879989819118,72,"Resident (72)"
34043,"short distance",0.58984017063423,0.5577342,-0.0321059706342303,78,"Short Distance (78)"
34043,"long distance",0.535512729813051,0.5577342,0.0222214701869486,123,"Long Distance (123)"
34044,"resident",0.546341962858188,0.5641151,0.0177731371418122,72,"Resident (72)"
34044,"short distance",0.597600610750933,0.5641151,-0.0334855107509325,78,"Short Distance (78)"
34044,"long distance",0.554310934779174,0.5641151,0.00980416522082594,123,"Long Distance (123)"
34046,"resident",0.543755157318518,0.5591363,0.0153811426814818,72,"Resident (72)"
34046,"short distance",0.589211316849598,0.5591363,-0.0300750168495976,78,"Short Distance (78)"
34046,"long distance",0.549149326607844,0.5591363,0.00998697339215571,123,"Long Distance (123)"
34047,"resident",0.543755157318518,0.5591363,0.0153811426814818,72,"Resident (72)"
34047,"short distance",0.589211316849598,0.5591363,-0.0300750168495976,78,"Short Distance (78)"
34047,"long distance",0.549149326607844,0.5591363,0.00998697339215571,123,"Long Distance (123)"
34049,"resident",0.549753027156789,0.5555956,0.00584257284321099,72,"Resident (72)"
34049,"short distance",0.575008851232167,0.5555956,-0.0194132512321668,78,"Short Distance (78)"
34049,"long distance",0.540421145469611,0.5555956,0.015174454530389,123,"Long Distance (123)"
34050,"resident",0.544815086383968,0.5543837,0.00956861361603223,72,"Resident (72)"
34050,"short distance",0.578769393072436,0.5543837,-0.024385693072436,78,"Short Distance (78)"
34050,"long distance",0.539333244587604,0.5543837,0.0150504554123964,123,"Long Distance (123)"
34051,"resident",0.543884555810071,0.5561632,0.0122786441899291,72,"Resident (72)"
34051,"short distance",0.586589158784352,0.5561632,-0.0304259587843523,78,"Short Distance (78)"
34051,"long distance",0.538933575545774,0.5561632,0.0172296244542259,123,"Long Distance (123)"
34052,"resident",0.544815086383968,0.5543837,0.00956861361603223,72,"Resident (72)"
34052,"short distance",0.578769393072436,0.5543837,-0.024385693072436,78,"Short Distance (78)"
34052,"long distance",0.539333244587604,0.5543837,0.0150504554123964,123,"Long Distance (123)"
34054,"resident",0.599704009145066,0.5930032,-0.00670080914506654,72,"Resident (72)"
34054,"short distance",0.599687532630825,0.5930032,-0.00668433263082469,78,"Short Distance (78)"
34054,"long distance",0.578170642494931,0.5930032,0.0148325575050687,123,"Long Distance (123)"
