"focal_rte","spp_excl_dir","Foraging","excl_dir","dir_diff"
11210,0.308274465290493,"bark glean",0.300280778271838,0.00799368701865455
11210,0.308274465290493,"aerial foraging",0.299697813797879,0.00857665149261427
11210,0.308274465290493,"hover/glean",0.303271639760939,0.00500282552955433
11210,0.308274465290493,"hawks",0.301476529000409,0.00679793629008402
11210,0.308274465290493,"swoops",0.302401801005639,0.00587266428485433
11223,0.310526552462264,"bark glean",0.303482654300724,0.00704389816154
11223,0.310526552462264,"hover/glean",0.307338628249345,0.00318792421291908
11223,0.310526552462264,"hawks",0.305211583119942,0.00531496934232234
11223,0.310526552462264,"ground glean",0.31810914382315,-0.00758259136088596
11223,0.310526552462264,"foliage glean",0.301660553569731,0.00886599889253281
11223,0.310526552462264,"aerial foraging",0.303752371467106,0.00677418099515759
11223,0.310526552462264,"swoops",0.30595317594398,0.00457337651828438
11255,0.314060006178084,"ground glean",0.300109642989383,0.0139503631887012
11255,0.314060006178084,"bark glean",0.304565534681221,0.00949447149686261
11255,0.314060006178084,"hover/glean",0.304375859117413,0.00968414706067094
11255,0.314060006178084,"hawks",0.307054537875342,0.00700546830274218
11255,0.314060006178084,"foliage glean",0.310430417932353,0.00362958824573084
11255,0.314060006178084,"swoops",0.304900502428911,0.0091595037491729
11255,0.314060006178084,"aerial foraging",0.304365673863337,0.00969433231474737
11256,0.314060006178084,"ground glean",0.300109642989383,0.0139503631887012
11256,0.314060006178084,"bark glean",0.304565534681221,0.00949447149686261
11256,0.314060006178084,"hover/glean",0.304375859117413,0.00968414706067094
11256,0.314060006178084,"hawks",0.307054537875342,0.00700546830274218
11256,0.314060006178084,"foliage glean",0.310430417932353,0.00362958824573084
11256,0.314060006178084,"swoops",0.304900502428911,0.0091595037491729
11256,0.314060006178084,"aerial foraging",0.304365673863337,0.00969433231474737
11270,0.313390049958221,"ground glean",0.298454145807902,0.0149359041503188
11270,0.313390049958221,"bark glean",0.304224345136921,0.00916570482129986
11270,0.313390049958221,"hover/glean",0.303605356972005,0.00978469298621565
11270,0.313390049958221,"hawks",0.306085783819405,0.00730426613881585
11270,0.313390049958221,"foliage glean",0.308548731794053,0.00484131816416755
11270,0.313390049958221,"swoops",0.304154075212181,0.00923597474603993
11270,0.313390049958221,"aerial foraging",0.303526983021117,0.00986306693710398
11609,0.299855012079169,"bark glean",0.305408750615829,-0.00555373853665991
11609,0.299855012079169,"aerial foraging",0.301411560049889,-0.0015565479707198
11609,0.299855012079169,"hawks",0.300114117760962,-0.000259105681793104
11609,0.299855012079169,"ground glean",0.294481431216158,0.00537358086301126
11609,0.299855012079169,"foliage glean",0.30920041905896,-0.00934540697979119
11609,0.299855012079169,"hover/glean",0.3010783536115,-0.0012233415323315
11609,0.299855012079169,"swoops",0.302539001069675,-0.00268398899050554
11709,0.299855012079169,"bark glean",0.305408750615829,-0.00555373853665991
11709,0.299855012079169,"aerial foraging",0.301411560049889,-0.0015565479707198
11709,0.299855012079169,"hawks",0.300114117760962,-0.000259105681793104
11709,0.299855012079169,"ground glean",0.294481431216158,0.00537358086301126
11709,0.299855012079169,"foliage glean",0.30920041905896,-0.00934540697979119
11709,0.299855012079169,"hover/glean",0.3010783536115,-0.0012233415323315
11709,0.299855012079169,"swoops",0.302539001069675,-0.00268398899050554
14001,0.309065290583565,"foliage glean",0.300419091133779,0.00864619944978573
14001,0.309065290583565,"ground glean",0.308320365083082,0.000744925500482718
14001,0.309065290583565,"bark glean",0.300839405889258,0.00822588469430707
14001,0.309065290583565,"aerial foraging",0.30042887707379,0.00863641350977529
14001,0.309065290583565,"hover/glean",0.303067061463672,0.00599822911989345
14001,0.309065290583565,"hawks",0.300334504258835,0.00873078632472984
14001,0.309065290583565,"swoops",0.301960244059061,0.00710504652450372
14006,0.309065290583565,"foliage glean",0.300419091133779,0.00864619944978573
14006,0.309065290583565,"ground glean",0.308320365083082,0.000744925500482718
14006,0.309065290583565,"bark glean",0.300839405889258,0.00822588469430707
14006,0.309065290583565,"aerial foraging",0.30042887707379,0.00863641350977529
14006,0.309065290583565,"hover/glean",0.303067061463672,0.00599822911989345
14006,0.309065290583565,"hawks",0.300334504258835,0.00873078632472984
14006,0.309065290583565,"swoops",0.301960244059061,0.00710504652450372
14014,0.309065290583565,"foliage glean",0.300419091133779,0.00864619944978573
14014,0.309065290583565,"ground glean",0.308320365083082,0.000744925500482718
14014,0.309065290583565,"bark glean",0.300839405889258,0.00822588469430707
14014,0.309065290583565,"aerial foraging",0.30042887707379,0.00863641350977529
14014,0.309065290583565,"hover/glean",0.303067061463672,0.00599822911989345
14014,0.309065290583565,"hawks",0.300334504258835,0.00873078632472984
14014,0.309065290583565,"swoops",0.301960244059061,0.00710504652450372
14166,0.449148060177185,"ground glean",0.465376348108102,-0.0162282879309166
14166,0.449148060177185,"aerial foraging",0.43976291502642,0.00938514515076538
14166,0.449148060177185,"hawks",0.43030010265751,0.0188479575196754
14166,0.449148060177185,"hover/glean",0.443573049998051,0.00557501017913364
14166,0.449148060177185,"foliage glean",0.438543960173095,0.0106041000040905
14166,0.449148060177185,"swoops",0.445893458070911,0.0032546021062741
14166,0.449148060177185,"bark glean",0.44381443429895,0.00533362587823499
14168,0.448068673500381,"ground glean",0.464935426016351,-0.0168667525159701
14168,0.448068673500381,"aerial foraging",0.440331929364941,0.00773674413543984
14168,0.448068673500381,"hawks",0.42941671638919,0.0186519571111912
14168,0.448068673500381,"hover/glean",0.44218517006622,0.00588350343416094
14168,0.448068673500381,"foliage glean",0.434162495590886,0.0139061779094954
14168,0.448068673500381,"swoops",0.444552108224769,0.00351656527561195
14168,0.448068673500381,"bark glean",0.442813640882929,0.00525503261745158
14198,0.309065290583565,"foliage glean",0.300419091133779,0.00864619944978573
14198,0.309065290583565,"ground glean",0.308320365083082,0.000744925500482718
14198,0.309065290583565,"bark glean",0.300839405889258,0.00822588469430707
14198,0.309065290583565,"aerial foraging",0.30042887707379,0.00863641350977529
14198,0.309065290583565,"hover/glean",0.303067061463672,0.00599822911989345
14198,0.309065290583565,"hawks",0.300334504258835,0.00873078632472984
14198,0.309065290583565,"swoops",0.301960244059061,0.00710504652450372
14199,0.437464177667877,"ground glean",0.45916115303876,-0.0216969753708832
14199,0.437464177667877,"aerial foraging",0.42854048120105,0.00892369646682728
14199,0.437464177667877,"hawks",0.412737064953767,0.0247271127141104
14199,0.437464177667877,"hover/glean",0.427879017436739,0.00958516023113842
14199,0.437464177667877,"foliage glean",0.420350941634751,0.0171132360331265
14199,0.437464177667877,"swoops",0.430447371973728,0.00701680569414853
14199,0.437464177667877,"bark glean",0.426693005354253,0.0107711723136239
17001,NA,"ground glean",0.446103701211189,NA
17001,NA,"hawks",0.437718448411572,NA
17001,NA,"hover/glean",0.435762559719363,NA
17001,NA,"foliage glean",0.447250047837109,NA
17001,NA,"aerial foraging",0.434271659511315,NA
17001,NA,"swoops",0.436312644153752,NA
17001,NA,"bark glean",0.439202795367623,NA
17003,0.411488620267154,"ground glean",0.393052833263914,0.0184357870032399
17003,0.411488620267154,"bark glean",0.384493931104042,0.0269946891631123
17003,0.411488620267154,"aerial foraging",0.391136941378956,0.0203516788881981
17003,0.411488620267154,"hover/glean",0.386005812565718,0.0254828077014363
17003,0.411488620267154,"hawks",0.377914613407697,0.0335740068594568
17003,0.411488620267154,"foliage glean",0.386426436071087,0.0250621841960671
17003,0.411488620267154,"swoops",0.389060040786505,0.0224285794806487
17004,0.412768525837513,"ground glean",0.388841877136962,0.0239266487005515
17004,0.412768525837513,"bark glean",0.384727920954915,0.0280406048825979
17004,0.412768525837513,"aerial foraging",0.391710447234995,0.0210580786025175
17004,0.412768525837513,"hover/glean",0.385890658623897,0.0268778672136157
17004,0.412768525837513,"hawks",0.379393097459822,0.0333754283776915
17004,0.412768525837513,"foliage glean",0.386497886804536,0.0262706390329772
17004,0.412768525837513,"swoops",0.390328120270308,0.0224404055672049
17009,0.406626183169915,"ground glean",0.38443639894877,0.0221897842211453
17009,0.406626183169915,"bark glean",0.377840073695535,0.0287861094743797
17009,0.406626183169915,"aerial foraging",0.385036177919988,0.0215900052499265
17009,0.406626183169915,"hover/glean",0.379851367037577,0.0267748161323379
17009,0.406626183169915,"hawks",0.373507375886557,0.0331188072833576
17009,0.406626183169915,"foliage glean",0.379051554183264,0.027574628986651
17009,0.406626183169915,"swoops",0.382163627245874,0.0244625559240408
17011,0.414675161264317,"ground glean",0.389992380305919,0.0246827809583984
17011,0.414675161264317,"bark glean",0.384401757217916,0.0302734040464007
17011,0.414675161264317,"aerial foraging",0.393087332548933,0.0215878287153842
17011,0.414675161264317,"hover/glean",0.386036548589075,0.0286386126752415
17011,0.414675161264317,"hawks",0.380948226908098,0.0337269343562193
17011,0.414675161264317,"foliage glean",0.386009023453913,0.0286661378104045
17011,0.414675161264317,"swoops",0.390079493588503,0.0245956676758143
17017,0.405930207280468,"ground glean",0.383689885110026,0.0222403221704417
17017,0.405930207280468,"bark glean",0.382462342498986,0.0234678647814824
17017,0.405930207280468,"aerial foraging",0.391932484055334,0.0139977232251335
17017,0.405930207280468,"hover/glean",0.383418766594036,0.0225114406864324
17017,0.405930207280468,"hawks",0.377573848065561,0.0283563592149067
17017,0.405930207280468,"foliage glean",0.389942823261607,0.0159873840188609
17017,0.405930207280468,"swoops",0.38800431998745,0.0179258872930178
17031,0.405406455119985,"ground glean",0.373300940344595,0.03210551477539
17031,0.405406455119985,"bark glean",0.372197115559629,0.033209339560356
17031,0.405406455119985,"aerial foraging",0.3794414326857,0.0259650224342847
17031,0.405406455119985,"hover/glean",0.372796521473953,0.0326099336460315
17031,0.405406455119985,"hawks",0.367734892264253,0.0376715628557324
17031,0.405406455119985,"foliage glean",0.375984199135095,0.0294222559848901
17031,0.405406455119985,"swoops",0.376482797566947,0.0289236575530379
17032,0.406626183169915,"ground glean",0.38443639894877,0.0221897842211453
17032,0.406626183169915,"bark glean",0.377840073695535,0.0287861094743797
17032,0.406626183169915,"aerial foraging",0.385036177919988,0.0215900052499265
17032,0.406626183169915,"hover/glean",0.379851367037577,0.0267748161323379
17032,0.406626183169915,"hawks",0.373507375886557,0.0331188072833576
17032,0.406626183169915,"foliage glean",0.379051554183264,0.027574628986651
17032,0.406626183169915,"swoops",0.382163627245874,0.0244625559240408
17040,0.411164803926791,"ground glean",0.393069420355245,0.0180953835715462
17040,0.411164803926791,"bark glean",0.383106205170218,0.0280585987565732
17040,0.411164803926791,"aerial foraging",0.390524075738256,0.0206407281885355
17040,0.411164803926791,"hover/glean",0.384032969368167,0.027131834558624
17040,0.411164803926791,"hawks",0.377145459993911,0.0340193439328804
17040,0.411164803926791,"foliage glean",0.382592844784655,0.0285719591421359
17040,0.411164803926791,"swoops",0.388046894936715,0.0231179089900759
17047,0.405968044472644,"ground glean",0.384744780002575,0.0212232644700692
17047,0.405968044472644,"bark glean",0.385430005654267,0.0205380388183768
17047,0.405968044472644,"aerial foraging",0.396521106187764,0.00944693828488008
17047,0.405968044472644,"hover/glean",0.386215692504656,0.019752351967988
17047,0.405968044472644,"hawks",0.380049355045987,0.0259186894266571
17047,0.405968044472644,"foliage glean",0.399685850606236,0.00628219386640771
17047,0.405968044472644,"swoops",0.392062371630867,0.0139056728417766
17052,0.409673657520551,"ground glean",0.387887761205411,0.0217858963151405
17052,0.409673657520551,"bark glean",0.386160580319959,0.0235130772005923
17052,0.409673657520551,"aerial foraging",0.397274082707314,0.0123995748132367
17052,0.409673657520551,"hover/glean",0.386314970292995,0.0233586872275558
17052,0.409673657520551,"hawks",0.380312351215691,0.0293613063048601
17052,0.409673657520551,"foliage glean",0.396830886994033,0.0128427705265179
17052,0.409673657520551,"swoops",0.391899833202679,0.0177738243178723
17055,0.407499995741969,"ground glean",0.390079937047245,0.017420058694724
17055,0.407499995741969,"bark glean",0.389979553911756,0.0175204418302128
17055,0.407499995741969,"aerial foraging",0.400829463054263,0.00667053268770551
17055,0.407499995741969,"hover/glean",0.39232135937983,0.0151786363621392
17055,0.407499995741969,"hawks",0.385250046666426,0.0222499490755426
17055,0.407499995741969,"foliage glean",0.40565987292758,0.00184012281438861
17055,0.407499995741969,"swoops",0.397545589972038,0.00995440576993084
17202,0.411488620267154,"ground glean",0.393052833263914,0.0184357870032399
17202,0.411488620267154,"bark glean",0.384493931104042,0.0269946891631123
17202,0.411488620267154,"aerial foraging",0.391136941378956,0.0203516788881981
17202,0.411488620267154,"hover/glean",0.386005812565718,0.0254828077014363
17202,0.411488620267154,"hawks",0.377914613407697,0.0335740068594568
17202,0.411488620267154,"foliage glean",0.386426436071087,0.0250621841960671
17202,0.411488620267154,"swoops",0.389060040786505,0.0224285794806487
17203,0.411488620267154,"ground glean",0.393052833263914,0.0184357870032399
17203,0.411488620267154,"bark glean",0.384493931104042,0.0269946891631123
17203,0.411488620267154,"aerial foraging",0.391136941378956,0.0203516788881981
17203,0.411488620267154,"hover/glean",0.386005812565718,0.0254828077014363
17203,0.411488620267154,"hawks",0.377914613407697,0.0335740068594568
17203,0.411488620267154,"foliage glean",0.386426436071087,0.0250621841960671
17203,0.411488620267154,"swoops",0.389060040786505,0.0224285794806487
17209,0.408529136900406,"ground glean",0.382004308032043,0.0265248288683627
17209,0.408529136900406,"bark glean",0.377566895444449,0.0309622414559571
17209,0.408529136900406,"aerial foraging",0.385121030999124,0.0234081059012822
17209,0.408529136900406,"hover/glean",0.379652396575423,0.0288767403249829
17209,0.408529136900406,"hawks",0.371459713872972,0.0370694230274336
17209,0.408529136900406,"foliage glean",0.381974363466849,0.0265547734335573
17209,0.408529136900406,"swoops",0.382191090056954,0.0263380468434519
17211,0.411164803926791,"ground glean",0.393069420355245,0.0180953835715462
17211,0.411164803926791,"bark glean",0.383106205170218,0.0280585987565732
17211,0.411164803926791,"aerial foraging",0.390524075738256,0.0206407281885355
17211,0.411164803926791,"hover/glean",0.384032969368167,0.027131834558624
17211,0.411164803926791,"hawks",0.377145459993911,0.0340193439328804
17211,0.411164803926791,"foliage glean",0.382592844784655,0.0285719591421359
