"aou","propFor","min_for","max_for","patchArea","std_patch","for_range"
2881,0.00288957769090837,9.36637655183689e-05,0.00758835434579381,21.8984573712473,19.1816045946232,0.00749469058027544
2882,0.136482967474026,0.0307280777523136,0.255300324887389,104.63855462413,76.1225928011276,0.224572247135075
2890,0.302355015640865,0.0046673784751492,0.720822508200408,192.919779151919,235.787882903556,0.716155129725259
2920,0.660783643053057,0.516911276051407,0.804267702203427,735.222443673862,593.738261645457,0.28735642615202
2930,0.0635316631427655,8.96064770276591e-05,0.268515647296602,102.913154769703,159.293967732034,0.268426040819575
2940,0.174685496361608,3.4336441924355e-05,0.572100889058681,106.577260643457,93.630143815069,0.572066552616757
2950,0.246317983935932,5.35729302437744e-05,0.777934672393605,525.237747116654,1009.18004243138,0.777881099463361
2971,0.703742743737539,0.488994154278764,0.870378636965569,1575.67040580527,1818.31931069282,0.381384482686805
2980,0.493438642302903,0.493438642302903,0.493438642302903,246.509547738693,NA,0
3000,0.534893786013197,0.146874877899401,0.826076448228329,1847.89160612161,2247.46914733761,0.679201570328927
